DATETIME,WORKINGGROUP,INPUT_FORMAT_SHORT,INPUT_FORMAT_DESC,INPUT_PROJECT,N_TASKS,N_FILES
2019-11-03,perf-idtracking,AOD,,mc16_13TeV,10,13
2019-11-17,phys-hdbs,DAOD,HIGGD,mc16_13TeV,989,2084
2019-11-10,,,,data18_13TeV,21,21
2019-11-10,,DAOD,EGAM,data16_13TeV,177,2192
2019-11-10,,AOD,,mc15_14TeV,43,43
2019-11-10,,EVNT,,mc15_valid,20,20
2019-11-10,,ESD,,mc16_13TeV,35,35
2019-11-10,,AOD,,mc16_7TeV,2,2
2019-11-10,,DAOD,TRUTH,mc15_13TeV,140,144
2019-11-17,,DAOD,FTAG,data15_13TeV,29,196
2019-11-17,phys-susy,DAOD,SUSY,mc16_13TeV,631,1425
2019-11-17,perf-muons,DAOD,MUON,data18_13TeV,7,141
2019-11-17,,DAOD,ZMUMU,data18_13TeV,13,13
2019-10-06,,DAOD,BPHY,mc16_13TeV,5,92
2019-10-06,phys-exotics,DAOD,EXOT,data17_13TeV,8,200
2019-10-06,,HITS,,mc16_13TeV,7,11
2020-02-09,,DAOD,STDM,mc16_13TeV,1765,3550
2020-01-19,,AOD,,mc16_5TeV,191,219
2019-10-20,,DAOD,HION,mc16_5TeV,2,22
2019-10-27,phys-exotics,DAOD,EXOT,data16_13TeV,7,553
2019-11-03,phys-exotics,DAOD,HIGGD,mc16_13TeV,5,35
2019-11-10,trig-analysis,DAOD,EGAM,data16_13TeV,15,2340
2019-11-10,trig-analysis,DAOD,EGAM,data17_13TeV,12,2460
2019-11-03,phys-exotics,DAOD,SUSY,mc16_13TeV,16,294
2019-11-10,,DAOD,FTAG,data17_13TeV,3,41
2019-10-13,,ESD,,mc16_13TeV,4,9
2019-10-06,,NTUP,HI,data10_hi,1,1
2019-10-27,,DAOD,EGZ,data17_13TeV,2,2
2019-10-13,,ESD,,data16_13TeV,1,1
2019-10-20,phys-hdbs,DAOD,HIGGD,data17_13TeV,3,3
2019-10-27,,DAOD,FTAG,data17_13TeV,1,186
2019-11-17,,DAOD,RPVLL,mc16_13TeV,1,9
2019-11-17,,DAOD,HIGGD,data15_13TeV,285,625
2019-10-27,,EVNT,,mc16_valid,2,2
2019-12-22,,DAOD,EGAM,data18_13TeV,85,774
2019-10-20,,DAOD,TRUTH,mc16_13TeV,1,2
2019-11-17,,DAOD,RPVLL,data17_13TeV,1,22
2019-11-03,phys-sm,DAOD,STDM,mc16_13TeV,1,1
2019-11-10,,DESDM,MCP,data18_13TeV,2,2
2019-11-24,,DAOD,EXOT,data17_13TeV,257,2039
2019-11-17,perf-muons,DAOD,MUON,data15_13TeV,1,69
2019-10-06,,AOD,,mc15_14TeV,3,3
2019-10-27,,EVNT,,mc15_8TeV,1,1
2019-11-03,perf-muons,DAOD,MUON,data15_13TeV,1,69
2019-11-10,,ESD,,mc15_14TeV,1,1
2019-11-10,,NTUP,PILEUP,mc16_13TeV,1,1
2019-12-01,,DAOD,EXOT,data16_13TeV,229,1349
2019-11-17,phys-higgs,DAOD,TRUTH,mc15_13TeV,11,217
2019-10-27,phys-exotics,DAOD,TOPQ,data15_13TeV,1,66
2019-12-15,,DAOD,STDM,mc16_13TeV,796,1512
2019-11-17,,DAOD,EGAM,data15_13TeV,160,875
2019-11-17,,DAOD,STDM,mc15_13TeV,42,42
2019-11-24,phys-exotics,EVNT,,mc16_13TeV,42,199
2019-11-24,,DAOD,STDM,data17_13TeV,123,1759
2019-12-08,phys-exotics,DAOD,TOPQ,mc16_13TeV,1,2
2019-11-24,,DAOD,FTAG,data18_13TeV,20,523
2019-11-17,,NTUP,HI,data10_hi,8,8
2019-11-24,trig-analysis,DAOD,SUSY,mc16_13TeV,77,396
2019-11-24,,DAOD,EXOT,data16_13TeV,258,1838
2019-11-24,,DAOD,HIGGD,data16_13TeV,624,1235
2019-11-24,phys-top,DAOD,TOPQ,mc16_13TeV,2,5
2019-11-24,,DAOD,TRUTH,mc15_13TeV,58,194
2019-11-24,,DAOD,RPVLL,data17_13TeV,6,134
2019-12-01,phys-exotics,DAOD,EXOT,data17_13TeV,5,925
2019-12-29,,DAOD,JETM,mc16_13TeV,463,1043
2019-12-01,,EVNT,,mc16_13TeV,41,111
2019-12-01,,DAOD,STDM,data15_13TeV,220,674
2019-12-01,trig-analysis,DAOD,SUSY,data15_13TeV,6,66
2019-12-01,phys-susy,DAOD,SUSY,data15_13TeV,6,66
2019-12-01,phys-susy,DAOD,SUSY,data16_13TeV,10,156
2019-12-01,phys-higgs,DAOD,HIGGD,data17_13TeV,7,176
2019-12-01,phys-higgs,DAOD,HIGGD,data18_13TeV,11,392
2019-12-08,,DAOD,SUSY,data17_13TeV,435,1111
2019-12-29,phys-higgs,EVNT,,mc16_13TeV,16,40
2019-12-29,phys-higgs,EVNT,,mc15_13TeV,52,65
2019-12-15,,DAOD,EGAM,mc16_13TeV,222,627
2020-03-08,phys-exotics,DAOD,EXOT,mc16_13TeV,431,683
2019-12-08,,DAOD,EGAM,data16_13TeV,6,769
2019-12-08,,DAOD,EGAM,data17_13TeV,155,1526
2019-12-08,,DAOD,FTAG,data16_13TeV,11,302
2019-12-22,,DAOD,JETM,mc16_13TeV,185,1371
2019-12-22,,DAOD,EXOT,data15_13TeV,30,273
2019-12-08,,DAOD,STDM,data15_13TeV,126,231
2019-12-15,,AOD,,mc16_5TeV,20,36
2019-12-22,phys-higgs,EVNT,,mc15_13TeV,5,5
2019-12-15,,DAOD,RPVLL,data18_13TeV,57,284
2020-01-05,,DAOD,EXOT,mc16_13TeV,2324,4473
2019-12-29,,DAOD,TOPQ,data17_13TeV,2,372
2019-12-15,,AOD,,mc15_14TeV,110,142
2019-12-08,perf-muons,DAOD,MUON,mc16_13TeV,244,397
2019-12-15,,DAOD,EGAM,data15_13TeV,158,363
2019-12-15,perf-jets,DAOD,JETM,data17_13TeV,397,397
2019-12-15,,DAOD,FTAG,data16_13TeV,22,319
2019-12-29,,DAOD,EXOT,data17_13TeV,212,1286
2019-12-15,,DAOD,EXOT,data15_13TeV,25,81
2019-12-22,,DAOD,EXOT,data16_13TeV,44,683
2019-12-15,,DAOD,FTAG,data17_13TeV,16,526
2019-12-22,,AOD,,data18_13TeV,6,7
2019-12-15,,DAOD,JETM,data15_13TeV,8,88
2020-01-05,,DAOD,FTAG,mc16_13TeV,181,469
2020-01-12,,DAOD,SUSY,mc16_13TeV,6329,12426
2019-12-29,phys-higgs,DAOD,HIGGD,mc16_13TeV,367,970
2020-02-02,,DAOD,STDM,mc16_13TeV,1029,3160
2020-01-26,,DAOD,TOPQ,data18_13TeV,5,777
2019-12-22,,DAOD,RPVLL,mc16_13TeV,60,60
2020-01-05,,DAOD,EXOT,data15_13TeV,114,436
2019-12-29,phys-exotics,DAOD,EXOT,data17_13TeV,4,740
2019-12-22,,DAOD,ZMUMU,data18_13TeV,5,5
2019-12-29,phys-exotics,DAOD,HIGGD,data15_13TeV,35,35
2019-12-29,phys-exotics,DAOD,HIGGD,data16_13TeV,48,48
2019-12-29,phys-exotics,DAOD,HIGGD,data18_13TeV,106,106
2020-04-19,,log,,mc15_13TeV,9,1183
2020-02-02,,DAOD,SUSY,mc16_13TeV,6477,16796
2019-12-29,,AOD,,data16_13TeV,154,255
2019-12-29,,DAOD,SUSY,data18_13TeV,26,472
2020-01-12,,DAOD,SUSY,data18_13TeV,661,2390
2019-12-29,,AOD,,mc15_5TeV,4,8
2019-12-29,det-muon,DAOD,SUSY,mc16_13TeV,6,320
2020-02-23,,DAOD,FTAG,mc16_13TeV,327,482
2020-01-05,phys-exotics,DAOD,EXOT,data18_13TeV,75,75
2020-01-12,,DAOD,HIGGD,data18_13TeV,33,1476
2020-01-05,perf-muons,DAOD,SUSY,data17_13TeV,10,27
2020-01-05,,AOD,,data17_5TeV,7,7
2020-01-05,,DAOD,RPVLL,mc16_13TeV,15,15
2020-01-12,,RDO,,mc15_13TeV,628,628
2020-01-12,,DAOD,RPVLL,mc16_13TeV,20,22
2020-01-12,,DAOD,FTAG,data16_13TeV,18,503
2020-01-12,,AOD,,data16_13TeV,17,389
2020-01-12,phys-higgs,DAOD,HIGGD,data15_13TeV,18,157
2020-02-09,,DAOD,STDM,data17_13TeV,544,2784
2020-01-12,,DAOD,TOPQ,data17_5TeV,14,14
2020-01-12,,AOD,,data18_13TeV,10,10
2020-01-26,,DAOD,SUSY,data17_13TeV,235,1279
2020-01-19,,DAOD,HIGGD,data17_13TeV,220,1143
2020-01-12,,log,,mc16_13TeV,15,15
2019-11-17,,,,data16_13TeV,8,8
2019-11-17,,RDO,,mc15_14TeV,6,6
2019-12-08,,AOD,,data15_13TeV,1,18
2019-12-08,phys-hi,EVNT,,mc15_pPb8TeV,3,3
2019-12-15,perf-jets,DAOD,JETM,mc16_13TeV,20,49
2020-02-16,,DAOD,TOPQ,mc16_13TeV,1377,2976
2019-12-22,,DAOD,TRUTH,mc16_13TeV,5,39
2019-12-29,,DAOD,BPHY,data17_13TeV,1,200
2020-01-05,,AOD,,data15_13TeV,2,27
2020-01-05,phys-top,DAOD,TOPQ,data18_13TeV,1,194
2020-03-08,,DAOD,EXOT,data16_13TeV,186,838
2020-01-12,,DAOD,TOPQ,data18_13TeV,8,1359
2020-01-12,,DAOD,RPVLL,data18_13TeV,5,232
2020-01-26,,DAOD,SUSY,data15_13TeV,53,330
2019-11-17,,AOD,,data18_hi,9,189
2019-12-01,trig-analysis,DAOD,EGAM,data17_13TeV,3,615
2019-12-01,det-muon,DAOD,SUSY,data17_13TeV,1,18
2019-11-24,,DAOD,TCAL,mc16_13TeV,6,12
2019-11-24,,DAOD,ZMUMU,data15_13TeV,2,2
2019-12-08,,DAOD,RPVLL,data17_13TeV,1,22
2020-03-29,,AOD,,data16_hip5TeV,4,4
2019-12-08,,AOD,,data12_8TeV,1,291
2019-12-22,phys-exotics,DAOD,EXOT,data18_13TeV,1,194
2020-08-23,phys-exotics,DAOD,TOPQ,mc16_13TeV,13,124
2019-12-22,phys-higgs,DAOD,HIGGD,data18_13TeV,1,198
2020-01-26,phys-top,DAOD,TOPQ,mc16_13TeV,34,68
2020-01-19,,DAOD,HIGGD,data18_13TeV,424,1507
2020-01-05,,DAOD,TOPQ,data18_13TeV,8,780
2020-01-05,,DAOD,BPHY,data15_13TeV,6,154
2020-01-26,perf-muons,DAOD,SUSY,mc16_13TeV,1,226
2019-12-29,,AOD,,data18_hi,4,49
2020-01-19,phys-higgs,EVNT,,mc15_13TeV,3,3
2020-01-12,,RDO,,mc15_14TeV,1,1
2020-01-12,,ESD,,data18_13TeV,2,2
2019-11-24,det-indet,DRAW,ZMUMU,data18_13TeV,1,1
2019-12-01,,DAOD,BPHY,data18_13TeV,1,1
2019-12-22,,DAOD,RPVLL,data15_13TeV,1,100
2019-12-29,phys-exotics,DAOD,EXOT,data15_13TeV,3,198
2019-12-29,,DAOD,IDPIXLUMI,data17_13TeV,4,4
2020-01-26,,DAOD,EXOT,data16_13TeV,494,1641
2020-01-19,,DAOD,TOPQ,data15_13TeV,4,199
2019-12-08,phys-susy,DAOD,SUSY,mc16_13TeV,3,6
2019-12-15,phys-exotics,DAOD,EXOT,data15_13TeV,1,66
2020-01-12,,DAOD,IDTIDE,mc16_13TeV,1,1
2019-12-15,,DAOD,MUON,data16_hip8TeV,1,11
2020-02-02,,DAOD,EXOT,data16_13TeV,217,865
2019-12-01,phys-exotics,DAOD,SUSY,mc16_13TeV,1,11
2019-12-22,,HITS,,mc16_13TeV,1,1
2020-01-12,perf-muons,DAOD,MUON,data15_13TeV,1,69
2020-02-16,phys-higgs,DAOD,HIGGD,mc16_13TeV,592,1200
2020-01-12,,DAOD,IDNCB,data18_13TeV,339,339
2020-01-19,,AOD,,data15_13TeV,115,115
2020-01-19,,DAOD,ZMUMU,data18_13TeV,59,59
2020-02-02,,DAOD,ZMUMU,data18_13TeV,19,19
2020-02-02,,AOD,,data17_13TeV,2147,2147
2020-06-21,,DAOD,TOPQ,mc16_13TeV,2170,5911
2020-06-14,,DAOD,TOPQ,mc16_13TeV,2238,5814
2020-01-19,perf-idtracking,DAOD,ZMUMU,data17_13TeV,14,14
2020-01-26,,DAOD,MUON,mc16_13TeV,33,33
2020-01-26,,DAOD,TRIG,data16_13TeV,277,277
2020-02-23,,DAOD,FTAG,data17_13TeV,8,186
2020-02-16,,DAOD,ZMUMU,data16_13TeV,62,216
2020-02-16,,DAOD,EXOT,mc16_13TeV,1971,4538
2020-01-26,,ESD,,mc16_13TeV,22,322
2020-02-02,,DAOD,HIGGD,data16_13TeV,173,994
2020-02-09,,DAOD,IDTIDE,data18_13TeV,64,64
2020-02-16,,DAOD,EXOT,data16_13TeV,324,633
2020-02-02,,DAOD,FTAG,data17_13TeV,9,208
2020-02-02,phys-sm,DAOD,STDM,mc16_13TeV,6,12
2020-02-02,,ESD,,mc16_13TeV,14,18
2020-02-09,,DAOD,SUSY,data17_13TeV,20,734
2020-02-09,,DAOD,TOPQ,data16_13TeV,3,458
2020-02-02,,DAOD,TRIG,data18_13TeV,174,174
2020-02-02,,DAOD,EGAM,data17_13TeV,375,913
2020-02-09,,DAOD,EGAM,data18_13TeV,27,1167
2020-02-09,,DAOD,HIGGD,data18_13TeV,622,1611
2020-02-09,phys-exotics,DAOD,HIGGD,data17_13TeV,203,203
2020-02-09,,DAOD,MUON,data18_13TeV,17,17
2020-03-08,,DAOD,EXOT,data15_13TeV,122,320
2020-03-01,,DAOD,JETM,mc16_13TeV,1310,2568
2020-02-16,,DAOD,HIGGD,data15_13TeV,170,235
2020-02-09,,DAOD,FTAG,data16_13TeV,307,307
2020-02-16,,DAOD,FTAG,data16_13TeV,14,46
2020-03-01,perf-muons,DAOD,SUSY,mc16_13TeV,258,883
2020-02-16,,DAOD,EXOT,data17_13TeV,620,994
2020-02-23,,DAOD,EGAM,mc16_13TeV,51,221
2020-02-23,,DAOD,STDM,mc16_13TeV,2433,4914
2020-02-16,,AOD,,mc15_14TeV,19,25
2020-02-23,,DAOD,EXOT,data18_13TeV,269,566
2020-03-01,,AOD,,data17_13TeV,16,155
2020-02-23,,DAOD,STDM,data16_13TeV,57,831
2020-03-22,,DAOD,JETM,data15_13TeV,278,770
2020-03-01,,DAOD,STDM,data17_13TeV,463,3377
2020-03-15,,EVNT,,mc15_13TeV,65,124
2020-03-01,,DAOD,TOPQ,data16_13TeV,13,1998
2020-02-23,,RDO,,mc16_13TeV,116,124
2020-02-23,perf-muons,DAOD,SUSY,data15_13TeV,14,74
2020-03-01,phys-hdbs,DAOD,SUSY,mc16_13TeV,31,67
2020-03-01,,RDO,,mc16_13TeV,95,98
2020-07-05,,DAOD,TOPQ,mc16_13TeV,3553,10079
2020-02-23,,DAOD,HION,data15_hi,102,102
2020-02-23,perf-muons,DAOD,MUON,data17_13TeV,408,408
2020-03-08,perf-muons,DAOD,MUON,mc16_13TeV,6,108
2020-03-01,perf-muons,DAOD,MUON,mc16_13TeV,11,120
2020-03-01,,DAOD,MUON,mc16_13TeV,7,23
2020-03-01,,DAOD,FTAG,data18_13TeV,27,655
2020-03-01,,DAOD,TOPQ,data17_5TeV,13,13
2020-03-01,,DAOD,HION,data15_hi,34,34
2020-03-01,,DAOD,JETM,data17_13TeV,37,1028
2020-03-01,,DAOD,FTAG,data15_13TeV,20,214
2020-03-15,,DAOD,FTAG,mc16_13TeV,60,481
2020-03-01,,DAOD,PHYS,mc16_13TeV,4,8
2020-03-01,phys-exotics,DAOD,EXOT,data17_13TeV,9,272
2020-03-15,,DAOD,HIGGD,mc16_13TeV,3106,5575
2020-03-01,,DAOD,TCAL,data16_13TeV,155,155
2020-04-05,,DAOD,SUSY,mc16_13TeV,5974,10622
2020-03-01,,DAOD,EGAM,mc16_13TeV,42,551
2020-03-08,phys-exotics,AOD,,mc16_13TeV,15,15
2020-03-15,,DAOD,STDM,data15_13TeV,141,243
2020-03-08,phys-higgs,DAOD,HIGGD,data17_13TeV,208,208
2020-03-08,trig-analysis,AOD,,data18_13TeV,4,4
2020-03-08,,EVNT,,mc15_13TeV,35,45
2020-04-05,,DAOD,STDM,mc16_13TeV,1771,2688
2020-03-15,,DAOD,JETM,data15_13TeV,52,568
2020-03-15,,DAOD,JETM,data16_13TeV,58,892
2020-05-17,,DAOD,HIGGD,data17_13TeV,227,782
2020-02-16,,HITS,,mc16_13TeV,3,197
2020-02-09,,EVNT,,mc12_14TeV,3,9
2020-03-01,perf-muons,DAOD,SUSY,data16_13TeV,20,161
2020-02-16,phys-exotics,EVNT,,mc16_13TeV,4,14
2020-02-23,,AOD,,mc15_13TeV,6,6
2020-03-01,phys-sm,DAOD,JETM,mc16_13TeV,1,30
2020-07-12,,DAOD,TOPQ,mc16_13TeV,1731,4233
2020-03-29,,AOD,,data17_13TeV,219,263
2020-03-29,,DAOD,STDM,data17_13TeV,450,3521
2020-02-09,,DAOD,TOPQ,mc15_13TeV,1,1
2020-02-02,,HIST,HLTMON,data18_13TeV,1,1
2020-02-16,,DAOD,TAUP,data17_13TeV,5,131
2020-02-16,,AOD,,mc15_13TeV,4,4
2020-03-22,,DAOD,SUSY,data16_13TeV,53,800
2020-03-22,,DAOD,FTAG,data16_13TeV,16,248
2020-05-17,phys-higgs,DAOD,HIGGD,data18_13TeV,3,582
2020-02-02,,DESDM,MCP,data16_13TeV,1,1
2020-03-01,phys-exotics,DAOD,EXOT,data15_13TeV,7,168
2020-04-05,,DAOD,EXOT,mc16_13TeV,2451,5169
2020-03-08,det-indet,HITS,,mc16_13TeV,2,2
2020-03-15,,RDO,FTK,mc16_13TeV,8,8
2020-03-15,,DAOD,EGAM,data15_13TeV,1,101
2020-03-01,,AOD,,mc15_5TeV,1,2
2020-03-29,,DAOD,TOPQ,data17_13TeV,11,2230
2020-01-19,,EVNT,,mc15_valid,2,2
2020-01-26,phys-sm,DAOD,STDM,data16_13TeV,1,117
2020-02-23,phys-higgs,DAOD,HIGGD,data18_13TeV,1,198
2020-01-26,phys-exotics,EVNT,,mc16_13TeV,1,5
2020-05-10,,DAOD,HIGGD,mc16_13TeV,1398,2843
2020-02-09,,DAOD,TOPQ,data17_5TeV,1,14
2020-02-16,,ESD,,data18_13TeV,1,1
2020-03-29,,DAOD,FTAG,data18_13TeV,1,194
2020-02-02,,,,data17_13TeV,1,1
2020-02-09,,DAOD,TRIG,data17_13TeV,1,1
2020-03-01,,EVNT,,mc15_valid,1,1
2020-03-15,,DAOD,EXOT,data17_13TeV,89,1850
2020-03-15,,DAOD,MUON,data17_13TeV,9,333
2020-04-05,,DAOD,HIGGD,mc16_13TeV,1795,3398
2020-03-22,,DAOD,ZMUMU,data16_13TeV,1,155
2020-03-15,phys-sm,AOD,,mc16_13TeV,17,34
2020-03-22,,DAOD,SUSY,data15_13TeV,34,352
2020-03-22,perf-idtracking,RDO,,mc16_13TeV,8,8
2020-04-19,phys-higgs,DAOD,HIGGD,mc16_13TeV,2167,3814
2020-04-05,,DAOD,EXOT,data17_13TeV,298,2388
2020-03-22,,EVNT,,mc16_valid,1,1
2020-03-29,,DAOD,FTAG,data15_13TeV,6,66
2020-04-05,,AOD,,data17_13TeV,33,39
2020-03-29,perf-muons,DAOD,SUSY,data16_13TeV,20,161
2020-03-29,perf-muons,DAOD,SUSY,data18_13TeV,25,209
2021-04-11,,DAOD,EXOT,data17_13TeV,463,1674
2020-03-29,perf-muons,DAOD,STDM,data17_13TeV,191,191
2020-04-05,phys-sm,DAOD,JETM,data16_13TeV,7,95
2020-05-31,phys-hdbs,DAOD,HIGGD,mc16_13TeV,86,261
2020-04-12,,DAOD,EXOT,data17_13TeV,88,2566
2020-03-29,phys-hdbs,DAOD,HIGGD,data17_13TeV,202,261
2020-03-29,,DAOD,ZMUMU,data18_13TeV,4,4
2020-05-03,,DAOD,TRUTH,mc15_13TeV,1473,5296
2020-04-05,,DAOD,EXOT,data16_13TeV,273,1916
2020-04-12,phys-hdbs,DAOD,HIGGD,data15_13TeV,20,20
2020-04-26,,DAOD,EXOT,mc16_13TeV,2963,8552
2020-04-05,,DAOD,SUSY,data15_13TeV,166,769
2020-04-05,,ESD,,mc16_13TeV,19,19
2020-04-19,,DAOD,SUSY,data17_13TeV,81,1725
2020-04-05,phys-exotics,DAOD,HIGGD,data18_13TeV,585,585
2020-04-05,phys-higgs,DAOD,HIGGD,data15_13TeV,210,525
2020-04-05,,EVNT,,mc15_valid,5,6
2020-04-05,,DAOD,ZMUMU,data16_13TeV,7,7
2020-04-05,,DAOD,TOPQ,data17_13TeV,11,1738
2020-04-05,,AOD,,data16_13TeV,48,50
2020-04-19,,HITS,,mc16_13TeV,10,27
2020-04-12,,DAOD,JETM,mc16_13TeV,533,1001
2020-04-05,trig-analysis,RDO,,mc16_13TeV,4,4
2020-04-05,,DAOD,BPHY,data17_13TeV,19,309
2020-04-12,,DAOD,JETM,data18_13TeV,51,3073
2020-04-12,,AOD,,data18_hi,7,97
2020-04-12,,ESD,,data18_13TeV,2,2
2020-04-12,,DAOD,BPHY,data18_13TeV,11,391
2020-04-19,,EVNT,,mc15_13TeV,402,571
2020-04-26,,DAOD,EGAM,mc16_13TeV,48,529
2020-04-12,,RDO,FTK,mc16_13TeV,95,95
2020-09-27,,NTUP,HI,data10_hi,1,1
2020-04-12,,DESDM,ZMUMU,data16_13TeV,11,11
2020-04-12,,HITS,,mc16_13TeV,4,7
2020-04-19,,DAOD,STDM,data17_13TeV,263,1446
2020-04-19,,RDO,,mc16_13TeV,100,100
2020-05-03,,DAOD,STDM,mc16_13TeV,1273,2730
2020-04-19,,DAOD,TAUP,mc16_13TeV,562,1395
2020-04-19,,ESD,,mc16_13TeV,41,41
2020-04-19,phys-susy,DAOD,SUSY,mc16_13TeV,185,362
2020-04-19,phys-exotics,DAOD,HIGGD,mc16_13TeV,805,1185
2020-04-26,,EVNT,,mc15_13TeV,35,44
2020-04-19,,DAOD,HIGGD,data18_13TeV,194,194
2020-04-19,,DAOD,TCAL,data18_13TeV,191,191
2020-05-03,,DAOD,EXOT,data18_13TeV,45,2497
2020-04-26,,DAOD,STDM,data15_13TeV,32,350
2020-05-03,,DAOD,JETM,data16_13TeV,89,1937
2020-05-03,,DAOD,FTAG,mc16_13TeV,336,811
2020-05-03,,DAOD,MUON,mc16_13TeV,4,148
2020-05-10,,DAOD,SUSY,data15_13TeV,89,308
2020-05-03,,DAOD,STDM,data18_13TeV,267,1579
2020-06-14,,DAOD,SUSY,mc16_13TeV,4260,8717
2020-05-03,,DAOD,JETM,data18_13TeV,297,3301
2020-04-26,,DAOD,RPVLL,mc16_13TeV,5,5
2020-05-03,,DAOD,STDM,data16_13TeV,355,1121
2020-05-17,,DAOD,EXOT,mc16_13TeV,1433,2655
2020-05-03,,DAOD,IDTIDE,data16_13TeV,180,180
2020-05-03,phys-exotics,DAOD,EXOT,data18_13TeV,91,282
2020-06-07,,DAOD,TOPQ,mc16_13TeV,385,777
2020-05-10,,AOD,,mc16_5TeV,124,232
2020-05-03,det-muon,DAOD,SUSY,data17_13TeV,17,195
2020-05-10,,EVNT,,mc16_13TeV,115,681
2020-05-17,,DAOD,HIGGD,data18_13TeV,186,997
2020-05-10,,RDO,,mc15_13TeV,517,517
2020-05-10,,AOD,,mc15_13TeV,12,12
2020-05-10,,DAOD,EXOT,data15_13TeV,42,660
2020-05-10,,DAOD,EGAM,data16_13TeV,287,442
2020-05-10,,DAOD,EGAM,data18_13TeV,420,648
2020-06-21,,DAOD,STDM,mc16_13TeV,1835,3363
2020-03-15,,DAOD,RPVLL,mc15_13TeV,7,7
2020-03-22,phys-hdbs,DAOD,HIGGD,data15_13TeV,6,66
2020-04-12,phys-sm,DAOD,JETM,data17_13TeV,5,142
2020-04-12,phys-hdbs,DAOD,HIGGD,data18_13TeV,1,1
2020-04-12,,ESD,,data15_13TeV,5,5
2020-04-19,det-indet,EVNT,,mc15_13TeV,1,1
2020-05-17,phys-susy,DAOD,SUSY,mc16_13TeV,13,82
2020-04-26,,DAOD,HION,data18_hi,2,92
2020-05-24,,DAOD,STDM,data18_13TeV,34,658
2020-05-17,,RDO,,mc16_13TeV,73,73
2020-05-17,phys-hdbs,DAOD,SUSY,mc16_13TeV,94,148
2020-03-22,,DAOD,IDTIDE,data18_13TeV,3,3
2020-03-22,,AOD,,data17_13TeV,5,41
2020-03-29,,DAOD,TRUTH,mc16_13TeV,4,50
2020-03-29,,AOD,,data18_hi,14,464
2020-10-04,,DAOD,MUON,mc16_13TeV,3,150
2020-04-05,,,,data17_13TeV,15,15
2020-04-26,,DAOD,TOPQ,data17_13TeV,9,1858
2022-07-03,,AOD,,mc16_13TeV,20,348
2020-05-10,,DAOD,RPVLL,data15_13TeV,1,100
2020-04-05,phys-sm,DAOD,JETM,data17_13TeV,3,78
2020-04-19,,DAOD,FTAG,data18_13TeV,1,194
2020-05-10,phys-exotics,DAOD,EXOT,data16_13TeV,4,71
2020-05-10,phys-higgs,DAOD,HIGGD,data17_13TeV,1,203
2020-05-10,,DAOD,MUON,mc16_13TeV,3,89
2020-03-15,,DESDM,ALLCELLS,data18_13TeV,1,1
2020-03-29,phys-exotics,DAOD,EXOT,data16_13TeV,1,18
2020-04-12,,AOD,,data17_13TeV,1,2
2020-04-05,,DESDM,ALLCELLS,data18_13TeV,1,1
2020-04-05,phys-exotics,DAOD,SUSY,data15_13TeV,3,198
2020-04-19,,DAOD,TOPQ,mc16_5TeV,1,1
2020-05-03,,DAOD,EGAM,data17_13TeV,2,418
2020-05-24,,DAOD,TOPQ,data17_13TeV,3,604
2020-03-29,,DAOD,HION,data15_hi,1,34
2020-04-19,,ESD,,data15_13TeV,3,3
2020-04-19,perf-idtracking,RDO,,mc16_13TeV,1,1
2020-05-10,perf-idtracking,RDO,,mc16_13TeV,1,1
2020-04-19,,ESD,,mc15_13TeV,1,3
2020-05-17,,AOD,,data18_hi,22,22
2020-05-10,phys-sm,DAOD,JETM,mc16_13TeV,34,52
2020-06-14,,DAOD,IDTIDE,data18_13TeV,860,860
2020-05-17,,EVNT,,mc15_13TeV,30,50
2020-10-18,,DAOD,HIGGD,mc16_13TeV,1245,1558
2020-05-17,perf-flavtag,DAOD,FTAG,data17_13TeV,196,196
2020-05-17,trig-analysis,DAOD,EGAM,mc16_13TeV,5,107
2020-06-07,,DAOD,EXOT,data16_13TeV,793,2231
2020-05-24,,DAOD,EXOT,data16_13TeV,719,1694
2020-05-24,phys-sm,DAOD,JETM,data17_13TeV,8,197
2020-05-24,,DAOD,RPVLL,mc16_13TeV,246,248
2020-05-31,,DAOD,STDM,data18_13TeV,90,1840
2020-05-24,,DAOD,HIGGD,data16_13TeV,174,1031
2020-05-24,,DAOD,JETM,data15_13TeV,111,246
2020-05-31,,DAOD,EXOT,data17_13TeV,110,2106
2020-05-31,,DAOD,JETM,data18_13TeV,328,556
2020-05-31,,DAOD,FTAG,mc16_13TeV,386,698
2020-06-07,,DAOD,STDM,data15_13TeV,60,523
2020-06-14,,DESDM,ZMUMU,data17_13TeV,57,57
2020-06-07,,RDO,FTK,mc16_13TeV,54,54
2020-06-07,perf-idtracking,HITS,,mc16_valid,7,7
2020-06-14,,DAOD,JETM,data16_13TeV,39,375
2020-06-07,perf-flavtag,DAOD,FTAG,mc16_13TeV,15,15
2020-06-07,,DAOD,JETM,data15_13TeV,26,633
2020-06-07,,DAOD,SUSY,data15_13TeV,251,709
2020-06-14,,DAOD,IDTIDE,data17_13TeV,205,205
2020-06-14,,RDO,,mc15_13TeV,483,483
2020-06-14,perf-jets,DAOD,JETM,mc16_13TeV,51,191
2020-10-25,,DAOD,EXOT,mc16_13TeV,3522,8708
2020-06-21,,DAOD,JETM,data18_13TeV,497,1602
2020-06-21,,DAOD,EXOT,data16_13TeV,29,1039
