datetime,input_format_short,input_format_desc,input_project,n_tasks
2018-11-26 00:00:00.000000,DAOD,RPVLL,mc16_13TeV,45
2018-11-26 00:00:00.000000,DAOD,IDNCB,data17_13TeV,54
2018-11-26 00:00:00.000000,EVNT,,mc15_13TeV,44
2018-11-26 00:00:00.000000,DAOD,RPVLL,mc15_13TeV,2
2018-11-26 00:00:00.000000,RDO,,mc16_13TeV,155
2018-11-26 00:00:00.000000,DAOD,TAUP,data18_13TeV,41
2018-11-26 00:00:00.000000,DAOD,EXOT,data17_13TeV,826
2018-11-26 00:00:00.000000,DAOD,HIGGD,mc16_13TeV,3132
2018-11-26 00:00:00.000000,DAOD,TOPQ,mc16_13TeV,2124
2018-11-26 00:00:00.000000,AOD,,mc15_13TeV,14
2018-11-26 00:00:00.000000,DAOD,BPHY,data17_13TeV,185
2018-11-26 00:00:00.000000,AOD,,mc16_valid,8
2018-11-26 00:00:00.000000,DAOD,FTAG,data18_13TeV,12
2018-11-26 00:00:00.000000,DAOD,IDPIXLUMI,data18_13TeV,1
2018-11-26 00:00:00.000000,NTUP,LTGC,data12_8TeV,149
2018-11-26 00:00:00.000000,HITS,,mc16_13TeV,2
2018-11-26 00:00:00.000000,DAOD,EXOT,data15_13TeV,927
2018-11-26 00:00:00.000000,DAOD,EXOT,mc16_13TeV,4348
2018-11-26 00:00:00.000000,DAOD,SUSY,data15_13TeV,235
2018-11-26 00:00:00.000000,AOD,,data17_13TeV,287
2018-11-26 00:00:00.000000,DAOD,TOPQ,mc15_13TeV,5
2018-11-26 00:00:00.000000,RDO,,mc15_valid,1
2018-11-26 00:00:00.000000,EVNT,,mc16_13TeV,31
2018-11-26 00:00:00.000000,AOD,,mc16_5TeV,4
2018-11-26 00:00:00.000000,DAOD,STDM,data18_13TeV,596
2018-11-26 00:00:00.000000,DAOD,EGAM,data17_13TeV,223
2018-11-26 00:00:00.000000,DAOD,STDM,mc15_13TeV,9
2018-11-26 00:00:00.000000,DAOD,EGAM,data18_13TeV,117
2018-11-26 00:00:00.000000,DAOD,BPHY,data16_13TeV,151
2018-11-26 00:00:00.000000,DAOD,STDM,data15_13TeV,209
2018-11-26 00:00:00.000000,DAOD,STDM,data17_13TeV,370
2018-11-26 00:00:00.000000,DAOD,TOPQ,data17_13TeV,156
2018-11-26 00:00:00.000000,DAOD,STDM,mc16_13TeV,976
2018-11-26 00:00:00.000000,AOD,,data15_13TeV,15
2018-11-26 00:00:00.000000,DAOD,TAUP,mc16_13TeV,68
2018-11-26 00:00:00.000000,,,data15_13TeV,2
2018-11-26 00:00:00.000000,EVNT,,mc12_14TeV,4
2018-11-26 00:00:00.000000,DAOD,EGAM,data16_13TeV,76
2018-11-26 00:00:00.000000,DAOD,HIGGD,data18_13TeV,247
2018-11-26 00:00:00.000000,ESD,,data17_13TeV,4
2018-11-26 00:00:00.000000,DAOD,EGAM,mc16_13TeV,76
2018-11-26 00:00:00.000000,DAOD,FTAG,data15_13TeV,107
2018-11-26 00:00:00.000000,DRAW,EGZ,data15_13TeV,62
2018-11-26 00:00:00.000000,DAOD,IDNCB,data16_13TeV,106
2018-11-26 00:00:00.000000,AOD,,data15_hi,19
2018-11-26 00:00:00.000000,,,data18_13TeV,1
2018-11-26 00:00:00.000000,AOD,,data16_hip8TeV,18
2018-11-26 00:00:00.000000,DAOD,JETM,data16_13TeV,27
2018-11-26 00:00:00.000000,RDO,FTK,mc16_13TeV,234
2018-11-26 00:00:00.000000,DAOD,JETM,data15_13TeV,37
2018-11-26 00:00:00.000000,DESDM,ALLCELLS,data17_13TeV,1
2018-11-26 00:00:00.000000,AOD,,data18_13TeV,75
2018-11-26 00:00:00.000000,DAOD,HIGGD,data16_13TeV,715
2018-11-26 00:00:00.000000,DAOD,BPHY,data15_13TeV,4
2018-11-26 00:00:00.000000,DAOD,SCTVALID,data18_13TeV,1
2018-11-26 00:00:00.000000,DAOD,FTAG,mc16_13TeV,757
2018-11-26 00:00:00.000000,DAOD,EXOT,data16_13TeV,1824
2018-11-26 00:00:00.000000,TXT,,mc15_13TeV,9
2018-11-26 00:00:00.000000,DAOD,IDTIDE,mc16_13TeV,14
2018-11-26 00:00:00.000000,DAOD,IDNCB,data18_13TeV,239
2018-11-26 00:00:00.000000,,,data17_13TeV,1
2018-11-26 00:00:00.000000,ESD,,mc16_13TeV,4
2018-11-26 00:00:00.000000,DAOD,FTAG,data16_13TeV,196
2018-11-26 00:00:00.000000,DAOD,SUSY,data16_13TeV,418
2018-11-26 00:00:00.000000,DAOD,IDTIDE,data18_13TeV,342
2018-11-26 00:00:00.000000,DAOD,SUSY,mc15_13TeV,75
2018-11-26 00:00:00.000000,NTUP,LTGC,data11_7TeV,252
2018-11-26 00:00:00.000000,DAOD,EXOT,mc15_13TeV,1
2018-11-26 00:00:00.000000,ESD,,mc15_14TeV,1
2018-11-26 00:00:00.000000,AOD,,mc11_7TeV,3
2018-11-26 00:00:00.000000,AOD,,data16_13TeV,517
2018-11-26 00:00:00.000000,DAOD,RPVLL,data16_13TeV,1
2018-11-26 00:00:00.000000,ESD,,data18_13TeV,1
2018-11-26 00:00:00.000000,DAOD,TOPQ,data18_13TeV,24
2018-11-26 00:00:00.000000,DRAW,EGZ,data17_13TeV,47
2018-11-26 00:00:00.000000,AOD,,mc12_8TeV,5
2018-11-26 00:00:00.000000,DAOD,ZMUMU,data18_13TeV,1
2018-11-26 00:00:00.000000,AOD,,mc15_5TeV,7
2018-11-26 00:00:00.000000,DAOD,TRUTH,mc15_13TeV,106
2018-11-26 00:00:00.000000,DESDM,MCP,data18_13TeV,8
2018-11-26 00:00:00.000000,DAOD,STDM,data16_13TeV,389
2018-11-26 00:00:00.000000,DAOD,JETM,data17_13TeV,24
2018-11-26 00:00:00.000000,DAOD,TOPQ,data16_13TeV,71
2018-11-26 00:00:00.000000,DAOD,EGAM,mc15_13TeV,1
2018-11-26 00:00:00.000000,AOD,,mc15_14TeV,15
2018-11-26 00:00:00.000000,DAOD,HIGGD,mc15_13TeV,28
2018-11-26 00:00:00.000000,RDO,,mc15_13TeV,1236
2018-11-26 00:00:00.000000,DAOD,JETM,mc16_13TeV,514
2018-11-26 00:00:00.000000,DAOD,SUSY,mc16_13TeV,4543
2018-11-26 00:00:00.000000,DAOD,TOPQ,data15_13TeV,29
2018-11-26 00:00:00.000000,DAOD,SUSY,data18_13TeV,703
2018-11-26 00:00:00.000000,DAOD,SUSY,data17_13TeV,703
2018-11-26 00:00:00.000000,DAOD,FTAG,data17_13TeV,20
2018-12-03 00:00:00.000000,DESDM,ALLCELLS,data17_13TeV,1
2018-12-03 00:00:00.000000,RDO,,mc16_13TeV,144
2018-12-03 00:00:00.000000,DAOD,TAUP,mc16_13TeV,234
2018-12-03 00:00:00.000000,ESD,,mc16_13TeV,3
2018-12-03 00:00:00.000000,DAOD,TOPQ,data16_13TeV,25
2018-12-03 00:00:00.000000,DRAW,EGZ,data15_13TeV,20
2018-12-03 00:00:00.000000,HITS,,mc16_13TeV,1
2018-12-03 00:00:00.000000,DRAW,ZMUMU,data17_13TeV,1
2018-12-03 00:00:00.000000,DAOD,FTAG,mc16_13TeV,445
2018-12-03 00:00:00.000000,DAOD,HIGGD,mc15_13TeV,6
2018-12-03 00:00:00.000000,DAOD,RPVLL,mc16_13TeV,14
2018-12-03 00:00:00.000000,DRAW,EGZ,data16_13TeV,52
2018-12-03 00:00:00.000000,DAOD,TRUTH,mc15_13TeV,98
2018-12-03 00:00:00.000000,DAOD,JETM,data16_13TeV,329
2018-12-03 00:00:00.000000,DAOD,TAUP,data18_13TeV,172
2018-12-03 00:00:00.000000,AOD,,data15_13TeV,4
2018-12-03 00:00:00.000000,DAOD,ZMUMU,data18_13TeV,24
2018-12-03 00:00:00.000000,DAOD,EXOT,data15_13TeV,598
2018-12-03 00:00:00.000000,HITS,,mc15_13TeV,1
2018-12-03 00:00:00.000000,DAOD,BPHY,data17_13TeV,5
2018-12-03 00:00:00.000000,EVNT,,mc15_13TeV,68
2018-12-03 00:00:00.000000,DAOD,SUSY,data18_13TeV,549
2018-12-03 00:00:00.000000,NTUP,LTGC,data11_7TeV,108
2018-12-03 00:00:00.000000,RDO,FTK,mc16_13TeV,214
2018-12-03 00:00:00.000000,DAOD,SUSY,data15_13TeV,41
2018-12-03 00:00:00.000000,DAOD,TOPQ,data15_13TeV,7
2018-12-03 00:00:00.000000,DAOD,EXOT,data18_13TeV,506
2018-12-03 00:00:00.000000,,,data18_13TeV,2
2018-12-03 00:00:00.000000,EVNT,,mc15_14TeV,32
2018-12-03 00:00:00.000000,DAOD,SUSY,mc16_13TeV,2701
2018-12-03 00:00:00.000000,AOD,,data16_hip8TeV,2
2018-12-03 00:00:00.000000,EVNT,,mc12_14TeV,4
2018-12-03 00:00:00.000000,DAOD,RPVLL,mc15_13TeV,3
2018-12-03 00:00:00.000000,DAOD,HIGGD,mc16_13TeV,2141
2018-12-03 00:00:00.000000,AOD,,data17_5TeV,4
2018-12-03 00:00:00.000000,AOD,,data17_hi,1
2018-12-03 00:00:00.000000,DAOD,FTAG,data15_13TeV,428
2018-12-03 00:00:00.000000,DAOD,BPHY,data15_13TeV,2
2018-12-03 00:00:00.000000,AOD,,mc16_valid,7
2018-12-03 00:00:00.000000,DAOD,STDM,data15_13TeV,347
2018-12-03 00:00:00.000000,DAOD,IDNCB,data17_13TeV,89
2018-12-03 00:00:00.000000,AOD,,mc15_valid,9
2018-12-03 00:00:00.000000,DAOD,IDPIXLUMI,data18_13TeV,2
2018-12-03 00:00:00.000000,DAOD,HION,data15_hi,33
2018-12-03 00:00:00.000000,DAOD,BPHY,mc16_13TeV,54
2018-12-03 00:00:00.000000,AOD,,mc15_5TeV,7
2018-12-03 00:00:00.000000,DAOD,EXOT,data16_13TeV,853
2018-12-03 00:00:00.000000,DAOD,EXOT,mc16_13TeV,3960
2018-12-03 00:00:00.000000,DAOD,STDM,data17_13TeV,367
2018-12-03 00:00:00.000000,DAOD,STDM,data18_13TeV,412
2018-12-03 00:00:00.000000,DAOD,MUON,mc16_13TeV,39
2018-12-03 00:00:00.000000,DAOD,BPHY,data18_13TeV,2
2018-12-03 00:00:00.000000,AOD,,data16_13TeV,153
2018-12-03 00:00:00.000000,AOD,,mc12_8TeV,3
2018-12-03 00:00:00.000000,DAOD,RPVLL,data17_13TeV,1
2018-12-03 00:00:00.000000,DAOD,TOPQ,mc16_13TeV,1259
2018-12-03 00:00:00.000000,DAOD,HIGGD,data15_13TeV,451
2018-12-03 00:00:00.000000,DAOD,FTAG,data17_13TeV,133
2018-12-03 00:00:00.000000,AOD,,data18_hi,407
2018-12-03 00:00:00.000000,RDO,,mc15_13TeV,1096
2018-12-03 00:00:00.000000,EVNT,,mc16_13TeV,178
2018-12-03 00:00:00.000000,AOD,,data15_hi,7
2018-12-03 00:00:00.000000,DAOD,EGAM,data17_13TeV,205
2018-12-03 00:00:00.000000,DAOD,TAUP,data17_13TeV,164
2018-12-03 00:00:00.000000,HIST,,data18_13TeV,1
2018-12-03 00:00:00.000000,AOD,,mc12_7TeV,1
2018-12-03 00:00:00.000000,TXT,,mc15_13TeV,44
2018-12-03 00:00:00.000000,DAOD,SCTVALID,data18_13TeV,3
2018-12-03 00:00:00.000000,DAOD,RPVLL,data16_13TeV,1
2018-12-03 00:00:00.000000,DAOD,EXOT,mc15_13TeV,4
2018-12-03 00:00:00.000000,DRAW,EGZ,data17_13TeV,13
2018-12-03 00:00:00.000000,AOD,,data18_13TeV,24
2018-12-03 00:00:00.000000,DAOD,STDM,mc16_13TeV,961
2018-12-03 00:00:00.000000,AOD,,mc15_14TeV,14
2018-12-03 00:00:00.000000,DAOD,HIGGD,data18_13TeV,214
2018-12-03 00:00:00.000000,DAOD,TOPQ,data18_13TeV,124
2018-12-03 00:00:00.000000,DAOD,JETM,data15_13TeV,425
2018-12-03 00:00:00.000000,AOD,,mc15_13TeV,9
2018-12-03 00:00:00.000000,DAOD,STDM,data16_13TeV,478
2018-12-03 00:00:00.000000,DAOD,EGAM,mc16_13TeV,37
2018-12-03 00:00:00.000000,DAOD,EGAM,data15_13TeV,89
2018-12-03 00:00:00.000000,DAOD,STDM,mc15_13TeV,6
2018-12-03 00:00:00.000000,DAOD,EGAM,data16_13TeV,154
2018-12-03 00:00:00.000000,DAOD,MUON,data18_13TeV,1
2018-12-03 00:00:00.000000,DAOD,HIGGD,data16_13TeV,473
2018-12-03 00:00:00.000000,AOD,,mc16_13TeV,214
2018-12-03 00:00:00.000000,DAOD,JETM,mc16_13TeV,599
2018-12-03 00:00:00.000000,DAOD,SUSY,data16_13TeV,55
2018-12-03 00:00:00.000000,DAOD,EGAM,data18_13TeV,82
2018-12-03 00:00:00.000000,,,data17_13TeV,1
2018-12-03 00:00:00.000000,DAOD,IDTIDE,data17_13TeV,218
2018-12-03 00:00:00.000000,DAOD,HIGGD,data17_13TeV,502
2018-12-03 00:00:00.000000,DESDM,MCP,data18_13TeV,7
2018-12-03 00:00:00.000000,AOD,,data17_13TeV,68
2018-12-03 00:00:00.000000,DAOD,SUSY,data17_13TeV,257
2018-12-03 00:00:00.000000,DAOD,JETM,data18_13TeV,265
2018-12-03 00:00:00.000000,DAOD,TRUTH,mc15_14TeV,29
2018-12-03 00:00:00.000000,DAOD,EXOT,data17_13TeV,1013
2018-12-03 00:00:00.000000,NTUP,LTGC,data12_8TeV,34
2018-12-03 00:00:00.000000,DAOD,BPHY,data16_13TeV,4
2018-12-03 00:00:00.000000,DAOD,JETM,data17_13TeV,299
2018-12-03 00:00:00.000000,DAOD,TOPQ,data17_13TeV,129
2018-12-03 00:00:00.000000,AOD,,mc15_pPb8TeV,1
2018-12-03 00:00:00.000000,DAOD,IDNCB,data18_13TeV,20
2018-12-03 00:00:00.000000,DAOD,FTAG,data16_13TeV,250
2018-12-10 00:00:00.000000,HITS,,mc15_14TeV,1
2018-12-10 00:00:00.000000,TXT,,mc15_13TeV,13
2018-12-10 00:00:00.000000,DAOD,MUON,data16_13TeV,146
2018-12-10 00:00:00.000000,DAOD,MUON,data15_13TeV,103
2018-12-10 00:00:00.000000,DAOD,EXOT,data18_13TeV,400
2018-12-10 00:00:00.000000,AOD,,data18_13TeV,8
2018-12-10 00:00:00.000000,AOD,,data16_13TeV,148
2018-12-10 00:00:00.000000,RDO,,mc15_14TeV,3
2018-12-10 00:00:00.000000,DAOD,EXOT,data15_13TeV,441
2018-12-10 00:00:00.000000,DAOD,ZMUMU,data17_13TeV,3
2018-12-10 00:00:00.000000,EVNT,,mc16_13TeV,27
2018-12-10 00:00:00.000000,DAOD,STDM,data18_13TeV,119
2018-12-10 00:00:00.000000,AOD,,mc12_8TeV,1
2018-12-10 00:00:00.000000,DAOD,STDM,data15_13TeV,100
2018-12-10 00:00:00.000000,EVNT,,mc15_13TeV,24
2018-12-10 00:00:00.000000,AOD,,mc15_13TeV,26
2018-12-10 00:00:00.000000,ESD,,mc15_14TeV,4
2018-12-10 00:00:00.000000,DAOD,FTAG,data15_13TeV,121
2018-12-10 00:00:00.000000,NTUP,LTGC,data11_7TeV,80
2018-12-10 00:00:00.000000,DAOD,TOPQ,data16_13TeV,34
2018-12-10 00:00:00.000000,DAOD,SUSY,mc15_13TeV,1
2018-12-10 00:00:00.000000,,,data15_13TeV,1
2018-12-10 00:00:00.000000,DAOD,BPHY,data15_13TeV,139
2018-12-10 00:00:00.000000,DAOD,BPHY,data16_13TeV,151
2018-12-10 00:00:00.000000,DAOD,EGAM,data18_13TeV,210
2018-12-10 00:00:00.000000,DAOD,MUON,mc16_13TeV,89
2018-12-10 00:00:00.000000,DAOD,HIGGD,mc15_13TeV,4
2018-12-10 00:00:00.000000,DAOD,IDNCB,data17_13TeV,82
2018-12-10 00:00:00.000000,ESD,,mc15_13TeV,8
2018-12-10 00:00:00.000000,DAOD,EGAM,data16_13TeV,141
2018-12-10 00:00:00.000000,RDO,FTK,mc16_13TeV,173
2018-12-10 00:00:00.000000,AOD,,mc16_13TeV,158
2018-12-10 00:00:00.000000,DAOD,TOPQ,data15_13TeV,7
2018-12-10 00:00:00.000000,RDO,,mc15_13TeV,911
2018-12-10 00:00:00.000000,DAOD,EGAM,mc16_13TeV,17
2018-12-10 00:00:00.000000,DAOD,SUSY,mc16_13TeV,7932
2018-12-10 00:00:00.000000,DRAW,ZMUMU,data18_13TeV,1
2018-12-10 00:00:00.000000,AOD,,data16_hip8TeV,22
2018-12-10 00:00:00.000000,AOD,,mc15_pPb8TeV,1
2018-12-10 00:00:00.000000,DAOD,TAUP,data17_13TeV,24
2018-12-10 00:00:00.000000,AOD,,mc12_7TeV,2
2018-12-10 00:00:00.000000,AOD,,data18_hi,252
2018-12-10 00:00:00.000000,DAOD,BPHY,mc16_13TeV,10
2018-12-10 00:00:00.000000,AOD,,data17_5TeV,19
2018-12-10 00:00:00.000000,DAOD,ZMUMU,data18_13TeV,53
2018-12-10 00:00:00.000000,DAOD,SUSY,data17_13TeV,397
2018-12-10 00:00:00.000000,DAOD,BPHY,data17_13TeV,186
2018-12-10 00:00:00.000000,DAOD,SUSY,data15_13TeV,223
2018-12-10 00:00:00.000000,DAOD,EXOT,data17_13TeV,528
2018-12-10 00:00:00.000000,DAOD,EXOT,data16_13TeV,687
2018-12-10 00:00:00.000000,DAOD,JETM,data18_13TeV,74
2018-12-10 00:00:00.000000,DAOD,EGAM,data17_13TeV,351
2018-12-10 00:00:00.000000,AOD,,mc16_valid,5
2018-12-10 00:00:00.000000,DAOD,STDM,mc15_13TeV,5
2018-12-10 00:00:00.000000,DAOD,TOPQ,data18_13TeV,148
2018-12-10 00:00:00.000000,,,data17_13TeV,1
2018-12-10 00:00:00.000000,DAOD,JETM,data16_13TeV,761
2018-12-10 00:00:00.000000,DAOD,HIGGD,data15_13TeV,800
2018-12-10 00:00:00.000000,AOD,,mc15_valid,9
2018-12-10 00:00:00.000000,DAOD,TAUP,mc16_13TeV,201
2018-12-10 00:00:00.000000,DAOD,RPVLL,mc15_13TeV,24
2018-12-10 00:00:00.000000,DAOD,FTAG,mc16_13TeV,742
2018-12-10 00:00:00.000000,AOD,,mc15_5TeV,2
2018-12-10 00:00:00.000000,DAOD,JETM,data15_13TeV,370
2018-12-10 00:00:00.000000,DAOD,MUON,data17_13TeV,201
2018-12-10 00:00:00.000000,DAOD,MUON,data17_5TeV,13
2018-12-10 00:00:00.000000,DAOD,IDTIDE,mc16_13TeV,3
2018-12-10 00:00:00.000000,DAOD,HIGGD,data18_13TeV,1286
2018-12-10 00:00:00.000000,RDO,,mc16_13TeV,113
2018-12-10 00:00:00.000000,NTUP,LTGC,data12_8TeV,54
2018-12-10 00:00:00.000000,DRAW,EGZ,data17_13TeV,96
2018-12-10 00:00:00.000000,DAOD,TOPQ,mc15_13TeV,18
2018-12-10 00:00:00.000000,DAOD,HIGGD,mc16_13TeV,4541
2018-12-10 00:00:00.000000,DAOD,HION,data15_hi,31
2018-12-10 00:00:00.000000,DAOD,SUSY,data16_13TeV,360
2018-12-10 00:00:00.000000,HITS,,mc16_13TeV,1
2018-12-10 00:00:00.000000,DAOD,TOPQ,mc16_13TeV,1806
2018-12-10 00:00:00.000000,DAOD,FTAG,data16_13TeV,1
2018-12-10 00:00:00.000000,DRAW,EGZ,data15_13TeV,8
2018-12-10 00:00:00.000000,AOD,,data17_13TeV,16
2018-12-10 00:00:00.000000,AOD,,mc16_5TeV,7
2018-12-10 00:00:00.000000,DAOD,BPHY,data18_13TeV,1
2018-12-10 00:00:00.000000,DAOD,HIGGD,data17_13TeV,2152
2018-12-10 00:00:00.000000,DAOD,HIGGD,data16_13TeV,2022
2018-12-10 00:00:00.000000,DAOD,STDM,data16_13TeV,283
2018-12-10 00:00:00.000000,DRAW,EGZ,data16_13TeV,17
2018-12-10 00:00:00.000000,AOD,,data15_13TeV,17
2018-12-10 00:00:00.000000,DAOD,FTAG,data17_13TeV,7
2018-12-10 00:00:00.000000,DAOD,STDM,mc16_13TeV,356
2018-12-10 00:00:00.000000,DESDM,ALLCELLS,data17_13TeV,1
2018-12-10 00:00:00.000000,DESDM,EOVERP,data17_13TeV,2
2018-12-10 00:00:00.000000,DAOD,RPVLL,data17_13TeV,1
2018-12-10 00:00:00.000000,DAOD,TAUP,data18_13TeV,20
2018-12-10 00:00:00.000000,AOD,,mc15_14TeV,4
2018-12-10 00:00:00.000000,DAOD,EGAM,data15_13TeV,64
2018-12-10 00:00:00.000000,DAOD,MUON,data18_13TeV,203
2018-12-10 00:00:00.000000,DAOD,JETM,mc16_13TeV,607
2018-12-10 00:00:00.000000,DAOD,JETM,data17_13TeV,922
2018-12-10 00:00:00.000000,EVNT,,mc15_5TeV,3
2018-12-10 00:00:00.000000,DAOD,STDM,data17_13TeV,262
2018-12-10 00:00:00.000000,DAOD,SUSY,data18_13TeV,697
2018-12-10 00:00:00.000000,DAOD,TRUTH,mc15_13TeV,743
2018-12-10 00:00:00.000000,DAOD,TRUTH,mc15_14TeV,8
2018-12-10 00:00:00.000000,DAOD,TOPQ,data17_13TeV,38
2018-12-10 00:00:00.000000,DAOD,EXOT,mc16_13TeV,4980
2018-12-10 00:00:00.000000,DAOD,FTAG,data18_13TeV,37
2018-12-17 00:00:00.000000,DAOD,SUSY,data17_13TeV,465
2018-12-17 00:00:00.000000,DAOD,MUON,data18_13TeV,1
2018-12-17 00:00:00.000000,DAOD,EGAM,mc16_13TeV,23
2018-12-17 00:00:00.000000,DAOD,MUON,data17_5TeV,1
2018-12-17 00:00:00.000000,DAOD,HIGGD,data15_13TeV,368
2018-12-17 00:00:00.000000,AOD,,data17_13TeV,324
2018-12-17 00:00:00.000000,DAOD,EXOT,mc15_13TeV,1
2018-12-17 00:00:00.000000,AOD,,data16_hip8TeV,19
2018-12-17 00:00:00.000000,EVNT,,mc16_13TeV,30
2018-12-17 00:00:00.000000,DAOD,TOPQ,mc15_13TeV,15
2018-12-17 00:00:00.000000,DAOD,HION,data15_hi,33
2018-12-17 00:00:00.000000,DAOD,STDM,data16_13TeV,316
2018-12-17 00:00:00.000000,RDO,,mc15_13TeV,925
2018-12-17 00:00:00.000000,DAOD,FTAG,data17_13TeV,34
2018-12-17 00:00:00.000000,ESD,,data17_13TeV,2
2018-12-17 00:00:00.000000,DAOD,JETM,data16_13TeV,365
2018-12-17 00:00:00.000000,AOD,,mc15_13TeV,10
2018-12-17 00:00:00.000000,DAOD,ZMUMU,data18_13TeV,8
2018-12-17 00:00:00.000000,DAOD,EXOT,data16_13TeV,444
2018-12-17 00:00:00.000000,DAOD,EXOT,mc16_13TeV,2543
2018-12-17 00:00:00.000000,DAOD,HIGGD,mc15_13TeV,23
2018-12-17 00:00:00.000000,DAOD,BPHY,data15_13TeV,4
2018-12-17 00:00:00.000000,,,data17_13TeV,7
2018-12-17 00:00:00.000000,DAOD,FTAG,data16_13TeV,121
2018-12-17 00:00:00.000000,AOD,,data17_5TeV,2
2018-12-17 00:00:00.000000,TXT,,mc15_13TeV,18
2018-12-17 00:00:00.000000,DAOD,FTAG,data18_13TeV,221
2018-12-17 00:00:00.000000,DAOD,IDTIDE,data18_13TeV,15
2018-12-17 00:00:00.000000,AOD,,mc15_pPb8TeV,4
2018-12-17 00:00:00.000000,AOD,,mc15_5TeV,2
2018-12-17 00:00:00.000000,DAOD,JETM,data15_13TeV,229
2018-12-17 00:00:00.000000,DAOD,TOPQ,data18_13TeV,32
2018-12-17 00:00:00.000000,DAOD,HIGGD,data16_13TeV,674
2018-12-17 00:00:00.000000,DESDM,MCP,data17_13TeV,5
2018-12-17 00:00:00.000000,DAOD,SUSY,data16_13TeV,158
2018-12-17 00:00:00.000000,DAOD,SUSY,data15_13TeV,88
2018-12-17 00:00:00.000000,DAOD,EGAM,data18_13TeV,97
2018-12-17 00:00:00.000000,DAOD,FTAG,mc16_13TeV,891
2018-12-17 00:00:00.000000,DAOD,SUSY,data18_13TeV,317
2018-12-17 00:00:00.000000,DAOD,STDM,mc16_13TeV,773
2018-12-17 00:00:00.000000,DAOD,BPHY,data17_13TeV,2
2018-12-17 00:00:00.000000,DAOD,ZMUMU,data16_13TeV,119
2018-12-17 00:00:00.000000,DAOD,TAUP,data18_13TeV,6
2018-12-17 00:00:00.000000,HITS,,mc15_13TeV,1
2018-12-17 00:00:00.000000,DAOD,EXOT,data15_13TeV,144
2018-12-17 00:00:00.000000,DRAW,ZMUMU,data17_13TeV,1
2018-12-17 00:00:00.000000,DAOD,EGAM,data17_13TeV,1033
2018-12-17 00:00:00.000000,AOD,,data15_5TeV,3
2018-12-17 00:00:00.000000,DAOD,IDTIDE,mc16_13TeV,7
2018-12-17 00:00:00.000000,DAOD,TRUTH,mc15_13TeV,34
2018-12-17 00:00:00.000000,DRAW,EGZ,data17_13TeV,1
2018-12-17 00:00:00.000000,ESD,,mc15_14TeV,6
2018-12-17 00:00:00.000000,AOD,,mc12_8TeV,2
2018-12-17 00:00:00.000000,DAOD,TOPQ,mc16_13TeV,1824
2018-12-17 00:00:00.000000,DAOD,MUON,mc16_13TeV,23
2018-12-17 00:00:00.000000,DAOD,MUON,data16_13TeV,6
2018-12-17 00:00:00.000000,DAOD,BPHY,data16_13TeV,273
2018-12-17 00:00:00.000000,DAOD,HIGGD,data17_13TeV,1052
2018-12-17 00:00:00.000000,DAOD,EGAM,data16_13TeV,24
2018-12-17 00:00:00.000000,DAOD,MUON,data17_13TeV,2
2018-12-17 00:00:00.000000,AOD,,mc16_13TeV,150
2018-12-17 00:00:00.000000,NTUP,TRUTH,mc12_14TeV,6
2018-12-17 00:00:00.000000,DAOD,RPVLL,mc15_13TeV,6
2018-12-17 00:00:00.000000,DAOD,STDM,data17_13TeV,364
2018-12-17 00:00:00.000000,AOD,,data16_13TeV,155
2018-12-17 00:00:00.000000,DAOD,EXOT,data17_13TeV,209
2018-12-17 00:00:00.000000,AOD,,mc15_14TeV,3
2018-12-17 00:00:00.000000,AOD,,mc16_valid,6
2018-12-17 00:00:00.000000,DAOD,TOPQ,data15_13TeV,6
2018-12-17 00:00:00.000000,DAOD,TAUP,mc16_13TeV,50
2018-12-17 00:00:00.000000,AOD,,data18_13TeV,112
2018-12-17 00:00:00.000000,EVNT,,mc15_13TeV,69
2018-12-17 00:00:00.000000,DAOD,TOPQ,data17_13TeV,10
2018-12-17 00:00:00.000000,DAOD,HIGGD,mc16_13TeV,3384
2018-12-17 00:00:00.000000,DAOD,STDM,data18_13TeV,12
2018-12-17 00:00:00.000000,DAOD,STDM,data15_13TeV,74
2018-12-17 00:00:00.000000,DAOD,JETM,data18_13TeV,48
2018-12-17 00:00:00.000000,DAOD,EXOT,data18_13TeV,338
2018-12-17 00:00:00.000000,DAOD,TOPQ,data16_13TeV,10
2018-12-17 00:00:00.000000,DAOD,FTAG,data15_13TeV,98
2018-12-17 00:00:00.000000,AOD,,data15_13TeV,5
2018-12-17 00:00:00.000000,DAOD,MUON,data15_13TeV,3
2018-12-17 00:00:00.000000,DAOD,JETM,data17_13TeV,493
2018-12-17 00:00:00.000000,AOD,,data18_hi,116
2018-12-17 00:00:00.000000,DAOD,SUSY,mc15_13TeV,6
2018-12-17 00:00:00.000000,DESDM,MCP,data18_13TeV,8
2018-12-17 00:00:00.000000,AOD,,mc15_valid,7
2018-12-17 00:00:00.000000,DAOD,ZMUMU,data17_13TeV,167
2018-12-17 00:00:00.000000,RDO,,mc14_13TeV,1
2018-12-17 00:00:00.000000,DAOD,SUSY,mc16_13TeV,3955
2018-12-17 00:00:00.000000,DAOD,BPHY,mc16_13TeV,1
2018-12-17 00:00:00.000000,DAOD,HIGGD,data18_13TeV,415
2018-12-17 00:00:00.000000,AOD,,mc12_7TeV,1
2018-12-17 00:00:00.000000,DAOD,STDM,mc15_13TeV,47
